,train_depth,train_true,train_pre,train_depth,test_true,test_pre
2543,748.276,38.44,5.4397144,182.377,12.75,5.0931535
2544,747.301,26.44,5.6643667,181.277,17.63,5.0607476
2545,746.001,19.67,5.77046,180.327,19.29,5.07399
2546,734.701,56.56,5.21892,179.177,19.03,5.09686
2547,733.326,60.21,5.2039695,178.152,15.45,5.2455664
2548,732.126,58.78,5.2143464,176.052,19.11,5.1289854
2549,729.676,61.23,5.192916,174.877,16.62,5.2145643
2550,727.201,63.75,5.217926,173.877,15.94,5.2220497
2551,725.976,48.58,5.3994718,172.577,13.94,5.304312
2552,724.801,45.3,5.4553266,171.452,6.98,5.595652
2553,723.426,10.47,5.6317916,170.302,13.85,5.279403
2554,722.501,21.79,5.7942095,169.377,12.99,5.229106
2555,721.476,29.17,5.7044764,168.352,11.51,5.245614
2556,720.576,27.18,5.5614896,167.502,17.71,5.052485
2557,719.326,24.07,5.635085,166.702,4.98,5.546818
2558,718.426,30.7,5.208361,161.577,8.63,5.491339
2559,717.601,29.68,5.223861,160.727,3.77,5.5042353
2560,717.001,29.68,5.2457385,,,
2561,715.951,64.1,5.2171087,,,
2562,714.826,67.45,5.2084584,,,
2563,713.401,52.57,5.393477,,,
2564,712.301,37.17,5.627167,,,
2565,711.101,30.25,5.7225776,,,
2566,710.326,36.31,5.642404,,,
2567,709.001,36.31,5.642958,,,
2568,707.976,23.17,5.535147,,,
2569,706.976,22.99,5.534266,,,
2570,705.801,48.14,5.2085104,,,
2571,704.526,65.19,5.199248,,,
2572,702.876,57.88,5.2835884,,,
2573,701.726,60.86,5.2446194,,,
2574,700.276,58.75,5.2757583,,,
2575,698.901,69.92,5.2147164,,,
2576,697.426,57.35,5.353096,,,
2577,695.926,67.07,5.256353,,,
2578,694.501,59.84,5.3370705,,,
2579,693.101,61.58,5.3180523,,,
2580,691.726,43.62,5.533728,,,
2581,690.351,19.33,5.8093104,,,
2582,688.976,63.4,5.2231264,,,
2583,687.501,47.74,5.4084277,,,
2584,686.251,52.75,5.3398247,,,
2585,685.026,54.68,5.311439,,,
2586,683.801,58.41,5.3298264,,,
2587,682.351,68.42,5.231348,,,
2588,680.901,68.03,5.233875,,,
2589,679.526,62.64,5.288555,,,
2590,678.226,55.82,5.3653836,,,
2591,677.001,53.98,5.386581,,,
2592,676.001,13.19,5.7058053,,,
2593,675.001,30.95,5.703396,,,
2594,674.026,30.24,5.6164565,,,
2595,673.026,24.57,5.7242255,,,
2596,672.051,24.67,5.3863683,,,
2597,671.176,26.05,5.320178,,,
2598,670.276,21.48,5.410835,,,
2599,669.476,21.07,5.35529,,,
2600,668.651,22.08,5.3220444,,,
2601,665.726,15.99,5.505813,,,
2602,664.301,48.45,5.2016673,,,
2603,662.926,48.92,5.193292,,,
2604,661.751,48.56,5.19848,,,
2605,660.551,47.9,5.211951,,,
2606,659.301,47.94,5.2108555,,,
2607,658.201,49.98,5.2137537,,,
2608,656.826,47.69,5.244949,,,
2609,655.601,50.51,5.211708,,,
2610,654.251,49.14,5.234403,,,
2611,652.976,49.74,5.2224793,,,
2612,651.801,13.62,5.790171,,,
2613,650.676,33.25,5.4955,,,
2614,649.376,32.28,5.5071135,,,
2615,648.101,34.95,5.4546127,,,
2616,647.001,28.49,5.5945535,,,
2617,646.001,9.84,5.788859,,,
2618,645.101,27.71,5.359044,,,
2619,644.026,29.43,5.3018155,,,
2620,642.851,29.66,5.187696,,,
2621,641.851,17.78,5.571634,,,
2622,640.851,55.01,5.198656,,,
2623,639.451,56.61,5.18742,,,
2624,638.076,57.63,5.1882105,,,
2625,636.851,54.67,5.223644,,,
2626,635.651,57.23,5.1971073,,,
2627,634.251,52.18,5.2791395,,,
2628,633.076,53.26,5.2657576,,,
2629,632.001,43.48,5.404296,,,
2630,630.876,48.03,5.344073,,,
2631,629.851,43.01,5.3621387,,,
2632,628.576,44.46,5.334192,,,
2633,627.601,34.76,5.411449,,,
2634,626.251,16.53,5.768413,,,
2635,625.226,45.54,5.210505,,,
2636,623.926,36.95,5.3640428,,,
2637,622.651,30.34,5.5182986,,,
2638,621.401,43.99,5.2544746,,,
2639,620.251,59.53,5.2224817,,,
2640,618.876,75.31,5.2524657,,,
2641,617.451,72.88,5.2777247,,,
2642,616.026,75.66,5.2618585,,,
2643,614.326,79.77,5.2256947,,,
2644,612.951,75.11,5.2692013,,,
2645,611.426,78.67,5.228474,,,
2646,610.051,82.26,5.224182,,,
2647,608.601,79.34,5.251606,,,
2648,607.151,81.38,5.230819,,,
2649,605.626,80.35,5.2360005,,,
2650,604.176,81.27,5.2310424,,,
2651,602.726,79.54,5.2410445,,,
2652,601.201,84.58,5.2249217,,,
2653,599.601,82.09,5.2419868,,,
2654,598.101,82.4,5.236525,,,
2655,596.776,84.72,5.2154403,,,
2656,595.326,76.68,5.2900295,,,
2657,594.051,73.89,5.3145394,,,
2658,592.576,77.27,5.314472,,,
2659,587.176,28.11,5.8068237,,,
2660,585.826,72.59,5.3475566,,,
2661,584.526,72.64,5.3492475,,,
2662,583.101,71.21,5.361821,,,
2663,581.851,72.51,5.2104893,,,
2664,580.476,69.83,5.2393727,,,
2665,579.101,72.73,5.2309675,,,
2666,577.726,77.08,5.211292,,,
2667,576.201,72.7,5.2560077,,,
2668,574.851,74.18,5.2376146,,,
2669,573.076,74.18,5.2473817,,,
2670,571.701,71.46,5.280761,,,
2671,570.276,78.57,5.2195373,,,
2672,568.901,77.99,5.235641,,,
2673,567.476,70.01,5.3053737,,,
2674,566.001,72.64,5.286296,,,
2675,564.626,73.84,5.271423,,,
2676,563.101,70.07,5.301545,,,
2677,561.726,25.8,5.7834563,,,
2678,560.201,55.05,5.410643,,,
2679,558.826,69.79,5.244953,,,
2680,557.476,70.49,5.200565,,,
2681,556.101,72.7,5.202855,,,
2682,554.776,70.77,5.2298565,,,
2683,553.401,66.57,5.2749596,,,
2684,551.976,68.155,5.262074,,,
2685,550.701,61.1,5.331016,,,
2686,549.401,51.43,5.4381623,,,
2687,548.026,48.23,5.4727154,,,
2688,716.976,29.68,5.249815,,,
2689,715.901,64.1,5.219168,,,
2690,714.751,67.45,5.21082,,,
2691,713.376,52.57,5.395865,,,
2692,712.251,37.17,5.6302,,,
2693,711.076,30.25,5.7262483,,,
2694,710.201,36.31,5.645425,,,
2695,708.976,23.17,5.80436,,,
2696,707.951,28.07,5.4179764,,,
2697,706.926,17.91,5.677842,,,
2698,705.751,48.14,5.210925,,,
2699,704.476,65.19,5.201474,,,
2700,702.851,57.88,5.28591,,,
2701,701.626,60.86,5.246908,,,
2702,700.151,58.75,5.2781367,,,
2703,698.801,69.92,5.2209826,,,
2704,697.376,57.35,5.355311,,,
2705,695.851,67.07,5.258223,,,
2706,694.476,59.84,5.3392134,,,
2707,693.076,61.58,5.3198566,,,
2708,691.651,43.62,5.53599,,,
2709,690.326,19.33,5.8135076,,,
2710,688.851,58.34,5.286472,,,
2711,687.476,47.74,5.4112105,,,
2712,686.201,52.75,5.342345,,,
2713,685.001,54.68,5.313544,,,
2714,683.726,58.41,5.3318543,,,
2715,682.276,68.42,5.2332106,,,
2716,680.801,68.03,5.2358365,,,
2717,679.426,62.64,5.290454,,,
2718,678.176,55.82,5.3675833,,,
2719,676.976,53.98,5.389017,,,
2720,675.901,30.95,5.71566,,,
2721,674.976,30.24,5.7170267,,,
2722,674.001,30.24,5.620156,,,
2723,673.001,24.57,5.7270594,,,
2724,671.976,25.359999,5.371737,,,
2725,671.151,26.05,5.325556,,,
2726,670.251,21.48,5.418069,,,
2727,669.426,21.07,5.3614783,,,
2728,668.601,22.08,5.3288865,,,
2729,665.701,15.99,5.513064,,,
2730,664.201,48.45,5.2047105,,,
2731,662.851,48.92,5.1963496,,,
2732,661.701,48.56,5.201451,,,
2733,660.501,47.9,5.214956,,,
2734,659.276,47.94,5.213716,,,
2735,658.101,49.98,5.2164474,,,
2736,656.701,47.69,5.247689,,,
2737,655.501,50.51,5.214436,,,
2738,654.226,49.14,5.2369623,,,
2739,652.926,49.62,5.226566,,,
2740,651.676,13.62,5.795106,,,
2741,650.626,33.25,5.49929,,,
2742,649.251,32.28,5.5109906,,,
2743,648.051,34.95,5.458184,,,
2744,646.976,28.49,5.595738,,,
2745,645.976,9.84,5.796002,,,
2746,645.076,27.71,5.3642564,,,
2747,643.976,29.43,5.3043857,,,
2748,642.826,29.66,5.1923966,,,
2749,641.826,17.78,5.576759,,,
2750,640.826,55.01,5.2014604,,,
2751,639.351,56.61,5.1899242,,,
2752,638.001,57.63,5.190706,,,
2753,636.751,54.67,5.2262692,,,
2754,635.601,57.23,5.1995516,,,
2755,634.176,52.18,5.2815313,,,
2756,633.051,53.26,5.2680373,,,
2757,631.976,44.57,5.3911076,,,
2758,630.826,48.03,5.3469176,,,
2759,629.751,43.01,5.36567,,,
2760,628.501,44.46,5.3359904,,,
2761,627.576,34.76,5.415137,,,
2762,626.201,16.53,5.773972,,,
2763,625.151,45.54,5.2135487,,,
2764,623.876,36.95,5.3675833,,,
2765,622.576,30.34,5.522276,,,
2766,621.351,43.99,5.255135,,,
2767,620.126,59.53,5.224833,,,
2768,618.776,75.31,5.254287,,,
2769,617.351,72.88,5.2796345,,,
2770,616.001,75.66,5.263639,,,
2771,614.301,79.77,5.2272687,,,
2772,612.876,75.11,5.270891,,,
2773,611.401,78.67,5.2298684,,,
2774,610.001,82.26,5.2258034,,,
2775,608.526,79.34,5.253162,,,
2776,607.076,81.38,5.2323017,,,
2777,605.576,80.35,5.237714,,,
2778,604.101,81.27,5.232534,,,
2779,602.676,79.54,5.242624,,,
2780,601.076,84.58,5.2265067,,,
2781,599.526,82.09,5.2434235,,,
2782,598.001,82.4,5.2380247,,,
2783,596.701,84.72,5.216856,,,
2784,595.251,76.68,5.291654,,,
2785,593.976,81.354996,5.252483,,,
2786,592.526,77.27,5.316059,,,
2787,587.051,28.11,5.809965,,,
2788,585.776,72.59,5.349394,,,
2789,584.451,72.64,5.3510737,,,
2790,583.076,71.21,5.363665,,,
2791,581.776,72.51,5.212418,,,
2792,580.376,69.83,5.2413287,,,
2793,579.051,72.73,5.2327156,,,
2794,577.626,77.08,5.2131495,,,
2795,576.101,72.7,5.2576485,,,
2796,574.701,74.18,5.2388783,,,
2797,573.001,74.18,5.249079,,,
2798,571.651,71.46,5.282479,,,
2799,570.226,78.57,5.2212076,,,
2800,568.851,77.99,5.2372684,,,
2801,567.376,70.01,5.306798,,,
2802,565.951,72.27,5.29132,,,
2803,564.551,73.84,5.2731566,,,
2804,563.001,70.07,5.3035026,,,
2805,561.626,25.8,5.7868814,,,
2806,560.126,55.05,5.4129786,,,
2807,558.751,69.79,5.2468677,,,
2808,557.376,70.49,5.202661,,,
2809,556.001,72.7,5.204821,,,
2810,554.726,70.77,5.231741,,,
2811,553.351,66.57,5.276729,,,
2812,551.951,69.57,5.2503448,,,
2813,550.626,61.1,5.3341875,,,
2814,549.376,51.43,5.440652,,,
2815,548.001,48.23,5.475439,,,
2816,716.951,46.89,5.231262,,,
2817,715.851,64.1,5.2187123,,,
2818,714.726,67.45,5.2103157,,,
2819,713.301,52.57,5.3951125,,,
2820,712.201,37.17,5.629335,,,
2821,711.026,30.25,5.725112,,,
2822,710.176,36.31,5.6445346,,,
2823,708.951,23.17,5.801879,,,
2824,707.901,28.07,5.416768,,,
2825,706.851,17.91,5.677576,,,
2826,705.726,48.14,5.2088284,,,
2827,704.376,65.19,5.2009315,,,
2828,702.776,57.88,5.2852855,,,
2829,701.526,60.86,5.2463455,,,
2830,700.126,58.75,5.2775683,,,
2831,698.751,69.92,5.221349,,,
2832,697.351,57.35,5.3547125,,,
2833,695.726,67.07,5.2576466,,,
2834,694.326,59.84,5.338744,,,
2835,692.976,55.605,5.387408,,,
2836,691.601,43.62,5.5345798,,,
2837,690.251,19.33,5.811985,,,
2838,688.826,58.34,5.285907,,,
2839,687.351,47.74,5.4105964,,,
2840,686.126,52.75,5.3417387,,,
2841,684.951,68.11,5.183751,,,
2842,683.651,58.41,5.3311353,,,
2843,682.176,68.42,5.2322927,,,
2844,680.751,68.03,5.235381,,,
2845,679.376,62.64,5.2898393,,,
2846,678.076,55.82,5.366526,,,
2847,676.951,13.19,5.696315,,,
2848,675.876,30.95,5.714364,,,
2849,674.901,30.24,5.7158566,,,
2850,673.976,24.57,5.724094,,,
2851,672.976,24.67,5.721927,,,
2852,671.926,26.05,5.351026,,,
2853,671.101,26.05,5.324822,,,
2854,670.201,21.48,5.4173856,,,
2855,669.401,21.07,5.3603296,,,
2856,668.576,22.08,5.328557,,,
2857,665.676,15.99,5.5098896,,,
2858,664.151,48.45,5.2040744,,,
2859,662.776,48.92,5.195723,,,
2860,661.676,48.56,5.200815,,,
2861,660.476,47.9,5.2143307,,,
2862,659.226,47.94,5.213034,,,
2863,658.051,49.98,5.215748,,,
2864,656.676,47.69,5.2470255,,,
2865,655.451,50.51,5.2137866,,,
2866,654.151,49.14,5.236193,,,
2867,652.876,49.62,5.2258344,,,
2868,651.651,13.62,5.7930603,,,
2869,650.576,33.25,5.4981728,,,
2870,649.201,32.28,5.509867,,,
2871,648.001,34.95,5.457095,,,
2872,646.926,9.84,5.7227883,,,
2873,645.926,27.71,5.3602242,,,
2874,645.001,27.71,5.36335,,,
2875,643.926,29.75,5.2939115,,,
2876,642.801,29.66,5.1911697,,,
2877,641.776,17.78,5.5734363,,,
2878,640.801,55.01,5.199997,,,
2879,639.301,56.61,5.189265,,,
2880,637.976,56.95,5.198721,,,
2881,636.726,54.67,5.2257395,,,
2882,635.501,57.23,5.1989403,,,
2883,634.126,52.18,5.280818,,,
2884,632.976,53.26,5.2673626,,,
2885,631.901,45.66,5.374533,,,
2886,630.776,48.03,5.3462257,,,
2887,629.701,43.01,5.365262,,,
2888,628.476,44.46,5.3342366,,,
2889,627.426,34.76,5.413906,,,
2890,626.051,16.53,5.772046,,,
2891,625.126,45.54,5.2128367,,,
2892,623.776,36.95,5.36664,,,
2893,622.551,30.34,5.5211587,,,
2894,621.326,43.99,5.2519083,,,
2895,620.101,59.53,5.224205,,,
2896,618.726,75.31,5.253838,,,
2897,617.226,72.88,5.2791915,,,
2898,615.926,73.97,5.2795243,,,
2899,614.226,79.77,5.2267303,,,
2900,612.776,75.11,5.2704873,,,
2901,611.301,78.67,5.2293253,,,
2902,609.976,82.26,5.2253947,,,
2903,608.376,79.34,5.2527637,,,
2904,607.001,81.38,5.231827,,,
2905,605.476,80.35,5.237399,,,
2906,604.076,81.27,5.2321067,,,
2907,602.576,79.54,5.242202,,,
2908,601.051,84.58,5.226098,,,
2909,599.501,82.09,5.2429514,,,
2910,597.976,82.4,5.2375684,,,
2911,596.626,84.72,5.216391,,,
2912,595.226,76.68,5.29111,,,
2913,593.901,88.82,5.2129574,,,
2914,592.476,77.27,5.3155937,,,
2915,587.026,28.11,5.808826,,,
2916,585.651,72.59,5.3489347,,,
2917,584.426,72.64,5.350616,,,
2918,583.001,71.21,5.363189,,,
2919,581.701,72.51,5.2119155,,,
2920,580.326,69.83,5.2407784,,,
2921,579.001,72.73,5.232278,,,
2922,577.576,77.08,5.212731,,,
2923,576.051,72.7,5.25714,,,
2924,574.676,74.18,5.2380767,,,
2925,572.976,74.18,5.2486405,,,
2926,571.601,71.46,5.2819257,,,
2927,570.126,78.57,5.2207603,,,
2928,568.751,77.99,5.236837,,,
2929,567.251,70.01,5.305635,,,
2930,565.851,72.27,5.2907662,,,
2931,564.476,73.84,5.2726965,,,
2932,562.976,70.07,5.3031106,,,
2933,561.576,25.8,5.7856636,,,
2934,560.051,55.05,5.412332,,,
2935,558.676,69.79,5.246261,,,
2936,557.326,70.49,5.202226,,,
2937,555.976,69.83,5.2337465,,,
2938,554.601,70.77,5.2311964,,,
2939,553.301,66.57,5.276092,,,
2940,551.851,69.57,5.249842,,,
2941,550.601,61.1,5.3340974,,,
2942,549.301,51.43,5.439751,,,
2943,547.976,48.23,5.4749055,,,
2944,716.901,46.89,5.226974,,,
2945,715.801,64.1,5.2154436,,,
2946,714.651,67.45,5.2117352,,,
2947,713.226,52.57,5.391247,,,
2948,712.151,37.17,5.6243997,,,
2949,711.001,30.25,5.719337,,,
2950,710.051,36.31,5.6395426,,,
2951,708.926,23.17,5.7946644,,,
2952,707.876,28.07,5.4098506,,,
2953,706.826,17.91,5.6681924,,,
2954,705.651,48.14,5.2045417,,,
2955,704.276,65.19,5.197555,,,
2956,702.701,57.88,5.281691,,,
2957,701.476,60.86,5.242901,,,
2958,700.001,58.75,5.2740154,,,
2959,698.701,69.92,5.2188034,,,
2960,697.251,57.35,5.351227,,,
2961,695.701,67.07,5.254696,,,
2962,694.251,59.84,5.335606,,,
2963,692.951,49.63,5.4611387,,,
2964,691.576,43.62,5.5299044,,,
2965,690.201,19.33,5.8047805,,,
2966,688.751,58.34,5.2823935,,,
2967,687.301,47.74,5.4065614,,,
2968,686.101,52.75,5.3379254,,,
2969,684.876,68.11,5.181731,,,
2970,683.526,58.41,5.327706,,,
2971,682.126,68.42,5.2286205,,,
2972,680.701,68.03,5.232491,,,
2973,679.326,62.64,5.2866983,,,
2974,678.026,55.82,5.362642,,,
2975,676.926,13.19,5.687691,,,
2976,675.776,30.95,5.708504,,,
2977,674.876,30.24,5.7100897,,,
2978,673.926,24.57,5.717098,,,
2979,672.951,24.67,5.713452,,,
2980,671.901,26.05,5.34325,,,
2981,671.076,26.05,5.3180623,,,
2982,670.151,21.48,5.409191,,,
2983,669.326,21.07,5.351443,,,
2984,668.501,22.08,5.3208313,,,
2985,665.526,15.99,5.4973893,,,
2986,664.051,48.45,5.199641,,,
2987,662.701,48.92,5.191456,,,
2988,661.601,48.56,5.1964946,,,
2989,660.401,47.9,5.2099743,,,
2990,659.151,47.94,5.208721,,,
2991,657.976,49.98,5.2117143,,,
2992,656.626,47.69,5.2429657,,,
2993,655.351,50.51,5.209894,,,
2994,654.101,49.14,5.232104,,,
2995,652.851,49.62,5.2218285,,,
2996,651.526,13.62,5.7836857,,,
2997,650.526,33.25,5.4921994,,,
2998,649.151,32.28,5.5037813,,,
2999,647.976,34.95,5.451318,,,
3000,646.851,9.84,5.7131977,,,
3001,645.876,27.71,5.3527985,,,
3002,644.976,27.71,5.356457,,,
3003,643.876,29.75,5.2865295,,,
3004,642.776,29.66,5.1840878,,,
3005,641.751,17.78,5.562188,,,
3006,640.726,55.01,5.196425,,,
3007,639.176,56.61,5.1856027,,,
3008,637.926,56.95,5.195009,,,
3009,636.676,54.67,5.2219357,,,
3010,635.426,57.23,5.195275,,,
3011,634.101,52.18,5.2770076,,,
3012,632.926,43.48,5.40373,,,
3013,631.826,45.66,5.3702774,,,
3014,630.751,48.03,5.3421073,,,
3015,629.676,43.01,5.360936,,,
3016,628.451,44.46,5.3290124,,,
3017,627.301,34.76,5.4082117,,,
3018,626.001,16.53,5.7627068,,,
3019,625.001,45.54,5.208303,,,
3020,623.751,36.95,5.3610806,,,
3021,622.451,30.34,5.51477,,,
3022,621.201,43.99,5.2462635,,,
3023,620.076,59.53,5.220649,,,
3024,618.701,75.31,5.251078,,,
3025,617.201,72.88,5.276446,,,
3026,615.826,73.97,5.27668,,,
3027,614.151,79.77,5.223972,,,
3028,612.676,75.11,5.267994,,,
3029,611.276,78.67,5.226762,,,
3030,609.901,77.79,5.2594557,,,
3031,608.276,79.34,5.250333,,,
3032,606.976,78.435,5.2532873,,,
3033,605.351,80.35,5.235043,,,
3034,604.001,81.27,5.229673,,,
3035,602.451,79.54,5.239754,,,
3036,600.976,82.315,5.2415094,,,
3037,599.376,82.09,5.240532,,,
3038,597.876,80.6,5.2493687,,,
3039,596.501,84.72,5.218126,,,
3040,595.101,76.68,5.2884436,,,
3041,593.776,88.82,5.2148805,,,
3042,592.376,77.27,5.31303,,,
3043,586.976,28.11,5.8035564,,,
3044,585.551,72.59,5.3461356,,,
3045,584.301,72.64,5.347824,,,
3046,582.976,71.21,5.360371,,,
3047,581.576,72.51,5.2089977,,,
3048,580.251,69.83,5.237691,,,
3049,578.951,70.31,5.251532,,,
3050,577.526,77.08,5.210288,,,
3051,576.001,72.7,5.2544293,,,
3052,574.601,74.18,5.235452,,,
3053,572.951,78.77,5.213223,,,
3054,571.476,71.46,5.279141,,,
3055,570.101,78.57,5.217506,,,
3056,568.626,77.99,5.234283,,,
3057,567.226,70.01,5.302492,,,
3058,565.751,72.27,5.288027,,,
3059,564.376,73.84,5.2700768,,,
3060,562.951,61.16,5.39652,,,
3061,561.451,25.8,5.779659,,,
3062,559.976,58.905,5.3597836,,,
3063,558.601,69.79,5.2431483,,,
3064,557.176,70.49,5.199266,,,
3065,555.951,69.83,5.230795,,,
3066,554.576,70.77,5.2282586,,,
3067,553.226,66.57,5.273103,,,
3068,551.826,69.57,5.247,,,
3069,550.526,61.1,5.3308835,,,
3070,549.226,51.43,5.4357996,,,
3071,547.926,51.03,5.435625,,,
3072,716.876,46.89,5.2214785,,,
3073,715.751,64.1,5.210861,,,
3074,714.601,67.45,5.2094216,,,
3075,713.126,52.57,5.385993,,,
3076,712.051,37.17,5.6175103,,,
3077,710.976,36.31,5.625089,,,
3078,710.026,36.31,5.632595,,,
3079,708.876,23.17,5.7855134,,,
3080,707.826,28.07,5.400297,,,
3081,706.676,17.91,5.654842,,,
3082,705.601,48.14,5.2012076,,,
3083,704.226,65.19,5.1935015,,,
3084,702.676,57.88,5.276694,,,
3085,701.426,60.86,5.238064,,,
3086,699.976,57.18,5.2889504,,,
3087,698.601,69.92,5.2151732,,,
3088,697.226,57.35,5.3464446,,,
3089,695.651,67.07,5.2506204,,,
3090,694.176,59.84,5.331139,,,
3091,692.876,49.63,5.4553003,,,
3092,691.526,43.62,5.5238647,,,
3093,690.101,19.33,5.795039,,,
3094,688.676,58.34,5.277448,,,
3095,687.226,47.74,5.400865,,,
3096,686.001,52.75,5.332566,,,
3097,684.851,68.11,5.1848574,,,
3098,683.501,58.41,5.323055,,,
3099,682.026,68.42,5.2249393,,,
3100,680.601,68.03,5.228308,,,
3101,679.226,62.64,5.282347,,,
3102,677.976,55.82,5.3576145,,,
3103,676.851,13.19,5.6769085,,,
3104,675.726,30.95,5.700657,,,
3105,674.826,30.24,5.70247,,,
3106,673.901,24.57,5.7075257,,,
3107,672.851,24.67,5.7041535,,,
3108,671.876,26.05,5.332805,,,
3109,671.026,26.05,5.3088136,,,
3110,670.126,21.48,5.3979936,,,
3111,669.301,21.07,5.338919,,,
3112,668.426,22.08,5.30994,,,
3113,665.451,15.99,5.481626,,,
3114,664.001,48.45,5.1942267,,,
3115,662.626,48.92,5.1855183,,,
3116,661.551,48.56,5.190428,,,
3117,660.326,47.9,5.2037935,,,
3118,659.126,47.94,5.20269,,,
3119,657.951,49.83,5.20807,,,
3120,656.551,47.69,5.237245,,,
3121,655.301,50.51,5.2050376,,,
3122,654.001,49.14,5.2264853,,,
3123,652.776,49.62,5.216331,,,
3124,651.501,13.62,5.7710037,,,
3125,650.476,33.25,5.484056,,,
3126,649.101,32.28,5.495421,,,
3127,647.876,28.49,5.5790935,,,
3128,646.801,9.84,5.6920443,,,
3129,645.851,27.71,5.342595,,,
3130,644.951,29.43,5.3036523,,,
3131,643.751,29.75,5.277701,,,
3132,642.726,29.66,5.174351,,,
3133,641.726,17.78,5.548046,,,
3134,640.676,55.01,5.1906037,,,
3135,639.151,56.61,5.1819305,,,
3136,637.801,56.95,5.1898317,,,
3137,636.601,54.67,5.2165465,,,
3138,635.351,57.23,5.190102,,,
3139,634.026,52.18,5.271744,,,
3140,632.901,43.48,5.3973613,,,
3141,631.701,45.66,5.364326,,,
3142,630.701,48.03,5.3365417,,,
3143,629.576,43.01,5.354962,,,
3144,628.401,44.46,5.3224707,,,
3145,627.276,34.76,5.400598,,,
3146,625.976,45.54,5.212112,,,
3147,624.976,45.9,5.196404,,,
3148,623.626,36.95,5.353376,,,
3149,622.401,30.34,5.5058737,,,
3150,621.176,43.99,5.2399106,,,
3151,619.976,59.53,5.2156878,,,
3152,618.626,75.31,5.2472177,,,
3153,617.101,72.88,5.2726398,,,
3154,615.726,73.97,5.272769,,,
3155,614.026,79.77,5.2208734,,,
3156,612.626,75.11,5.264519,,,
3157,611.201,78.67,5.223273,,,
3158,609.776,77.79,5.255915,,,
3159,608.226,79.34,5.2469015,,,
3160,606.851,75.49,5.2746677,,,
3161,605.326,80.35,5.2309737,,,
3162,603.976,79.07,5.2441764,,,
3163,602.426,79.54,5.236358,,,
3164,600.901,80.05,5.2562914,,,
3165,599.276,82.09,5.2370515,,,
3166,597.851,80.6,5.245957,,,
3167,596.476,84.72,5.215577,,,
3168,595.001,76.68,5.284846,,,
3169,593.726,88.82,5.2121134,,,
3170,592.251,77.27,5.30947,,,
3171,586.926,24.94,5.7941475,,,
3172,585.501,72.59,5.342217,,,
3173,584.201,72.64,5.343918,,,
3174,582.926,74.35,5.324911,,,
3175,581.551,72.51,5.204933,,,
3176,580.176,69.83,5.233434,,,
3177,578.851,70.31,5.247801,,,
3178,577.426,77.08,5.2071266,,,
3179,575.976,72.7,5.2506666,,,
3180,574.526,74.18,5.2322116,,,
3181,572.851,78.77,5.2104664,,,
3182,571.376,71.46,5.2753253,,,
3183,570.001,78.57,5.2142305,,,
3184,568.601,77.99,5.2307057,,,
3185,567.151,70.01,5.298699,,,
3186,565.701,72.27,5.284245,,,
3187,564.326,73.84,5.2664576,,,
3188,562.901,61.16,5.392154,,,
3189,561.426,25.8,5.771413,,,
3190,559.901,62.76,5.3089905,,,
3191,558.526,69.79,5.238853,,,
3192,557.151,70.49,5.1951375,,,
3193,555.801,69.83,5.2266707,,,
3194,554.501,70.77,5.2243013,,,
3195,553.201,66.57,5.2690535,,,
3196,551.676,69.57,5.243037,,,
3197,550.451,61.1,5.326444,,,
3198,549.151,51.43,5.4305453,,,
3199,547.876,51.03,5.4303265,,,
3200,716.801,46.89,5.217486,,,
3201,715.701,64.1,5.2075014,,,
3202,714.551,67.45,5.206258,,,
